MBAR,MBAR_Error,BAR,BAR_Error,TI,TI_Error
-5.118884866819943,0.010610878554081549,-5.1224435106340485,0.02619927469114766,-5.090723597069069,0.026158846662853875
-4.721959883602837,0.00716419439877178,-4.716310622731854,0.018749231907183143,-4.678663609997793,0.020113645949270016
-3.9908517335082334,0.005282976516566875,-3.9820113757732623,0.013605259884537107,-3.9272066666677596,0.01582244583282861
-2.683152588119406,0.004326898727117223,-2.7010957153934005,0.009042329613405908,-2.6109668388271032,0.01147443236265207
-0.32001617532832566,0.006112905757685719,-0.3299155769007098,0.013807928137370327,-0.16685033020326362,0.016689395629997272
0.4874747538150378,0.002373576278488081,0.4889218004848842,0.007422814280156999,0.4798465534711624,0.008073565335362576
0.16676038878280328,0.0006693277791358727,0.16845831922273416,0.0019425013097301553,0.16319610941043886,0.0021532145611891855
0.18585208129481123,0.0007039871800422086,0.18621849317058758,0.001902079460798624,0.18935997904204993,0.001921903017264534
0.20544459327218215,0.0007420432396241506,0.20560599916723477,0.0024348102163684383,0.20879285909087394,0.0025019435294898317
0.2255405271520442,0.0007842934542365226,0.2250881310218234,0.0025335688715819806,0.233971398963912,0.0026863959302806783
0.2460126033008039,0.0008317148982413188,0.24614777646361705,0.0028201871453393894,0.2465935230594111,0.002856411172606515
0.266799930004845,0.0008857468774719047,0.2697775144921934,0.00320441045604676,0.2708126690445911,0.0032993216575022753
0.2877436842626417,0.0009480572686722233,0.2908823752692333,0.003663717225960542,0.2918310523866464,0.0038896886950356693
0.3086569113881237,0.0010209101912839191,0.3103853150144578,0.004594968461451858,0.3005350477108481,0.0044377782215335015
0.3292362465799552,0.0011071783588591814,0.3281626549565229,0.005106850185879161,0.32960539456906013,0.004888138028005587
0.34908762645395447,0.0012103501423856504,0.3431890169702512,0.00648652370833553,0.33839310541746,0.006462802206973446
0.3677144649886228,0.0013346024584614553,0.3809940252230758,0.0053596278061397865,0.37070787841103775,0.006447059001255179
0.38436074350851246,0.0014842143261919274,0.37342789875101895,0.0031392395039889992,0.3833894740144971,0.0038413575165182983
0.3981177169584715,0.0016626736840008069,0.37719396201116456,0.0038765911407193133,0.37506724786777546,0.008979359912246365
0.40784145946249606,0.0018705682819786886,0.4172449035035909,0.011409214317711289,0.4175901375693172,0.01196880603814204
0.4121847322713543,0.0021021213915813257,0.42712092771873594,0.004140522876412286,0.43254028739926065,0.00816041201138886
0.4099325157645978,0.0023420317206605075,0.42369087103881836,0.004829130198657462,0.4190565205619474,0.010387814254637941
0.40021361945344747,0.0025646911312882806,0.39036154851566385,0.004715229725114472,0.39806960148374093,0.01043589111635593
0.38300877864132477,0.002741191856260867,0.37787800733518995,0.005026984220722192,0.37296367361439836,0.010818611379052098
0.35957033474693795,0.002852191400485983,0.3694425909344725,0.015520980633930388,0.3675377909727582,0.01653633437242158
0.332207077592848,0.0028960191741428413,0.34350710673449925,0.005585565564164851,0.34372286361691207,0.012699371319414624
0.3037234296342387,0.0028837687303112716,0.3121559271838944,0.004055043585835584,0.3096038259888279,0.004011858146684778
0.27661986217341883,0.002828015894703963,0.27412505116897723,0.0052666715367958045,0.2706993723492761,0.010015603905404728
0.2525637051703727,0.002740309815402569,0.21173809701654192,0.011362056666668051,0.21649533027596868,0.011827744801441357
0.2323097322002887,0.00263422987425782,0.20134646255134508,0.010472726434951481,0.2063231990875983,0.010624786764389722
0.2159483621909968,0.0025248049177473957,0.1938488814782867,0.009012568118080311,0.19025708991218007,0.009020210429132387
0.20310989884928607,0.0024252424507120113,0.1850116862663883,0.007744243757525227,0.17972630280367724,0.007695701374209044
0.1932194378134307,0.0023435548340638435,0.19599235229314646,0.009233395989978938,0.1963642006901771,0.00977901357321162
0.18565969007795824,0.0022827727477767123,0.1894999018203322,0.006431291715306293,0.19266348104568842,0.008345418559564359
0.17992572512896854,0.0022424037888685564,0.1802258929605925,0.004841544166933304,0.17916016538452434,0.004819571356799404
0.17551832681989374,0.0022198926225274586,0.17109435661207448,0.005447920064021681,0.16677657223370326,0.005172112151634585
0.17213138955196586,0.002212447636498296,0.1764275260663756,0.0059784867299219205,0.17836414787697494,0.006056170985645093
0.16949419319482387,0.0022169795503042965,0.17425103515487017,0.005041186603453635,0.17371514789123574,0.005330531894314989
0.6615439833788489,0.008951125175682,0.6542010505495638,0.01622609502248663,0.640763305735228,0.016493686521225553
0.6516500338978357,0.009479032087081268,0.6198770745909187,0.015709711114604806,0.6239156394607269,0.015635354576537575
0.657092552911916,0.01006735051606817,0.6403419059416162,0.015742207210284735,0.6815741278911067,0.018218368897566242
0.6717133334792561,0.010519269345953956,0.6816526820422968,0.018249385508891797,0.7405356016884048,0.019622591308904164
0.6898867357253644,0.010732681891452154,0.6920055844045335,0.01686682422415453,0.7080060769785692,0.017265228483920033
0.7057477409042869,0.01074939517572652,0.6997992742570176,0.016152587569591387,0.6848729977840047,0.016168951586044714
0.7126124752217277,0.010588855917419608,0.7099599175100593,0.01433077360455734,0.6855403016368911,0.01592375462962613
0.7039011950499541,0.010486707178877007,0.6852140127094581,0.01610680356953968,0.6308249970798241,0.018346636238733387
0.34089351141622004,0.005372408652275545,0.32852415299841714,0.010089283300691525,0.32586298389950774,0.010174988292870418
0.32727309048545733,0.005408907381600374,0.3379520460050719,0.010823072923631572,0.3397001248217336,0.010533174284159327
0.3081040667667265,0.0054097236290879995,0.3142191189312097,0.01151770170019495,0.3011564120254173,0.010390490864312568
0.28397061248330197,0.005415073187239899,0.2720834410379129,0.009404357451211378,0.2749466733765366,0.009402772643726704
0.2557508513509808,0.005522976163984046,0.2466703089136279,0.00849926862615556,0.25985182002241003,0.009439895535304086
0.2240878036874266,0.005929803763811717,0.23041274448693785,0.009828071818393864,0.23025354783811133,0.009722676789986728
-0.1666527181179835,0.08305704433327796,-0.32944707848203647,0.19073359877100102,0.04712557069141562,0.11361801789716995
-0.1666527181179835,0.08305704433327796,-0.32944707848203647,0.07490060772581154,0.04712557069141562,0.11361801789716995
